Country/Region,Mes,Año,Confirmed,Deaths,Recovered
Mexico,marzo,2021,0,0,1785643
Mexico,marzo,2021,58049,8899,0
Mexico,marzo,2021,35313,3378,0
Mexico,marzo,2021,29016,2664,0
Mexico,abril,2021,24951,2162,0
Mexico,abril,2021,46510,7810,0
Mexico,abril,2021,28554,1274,0
Mexico,abril,2021,9021,1130,0
Mexico,abril,2021,10507,1488,0
Mexico,abril,2021,46642,5605,0
Mexico,abril,2021,612753,30686,0
Mexico,abril,2021,66747,5877,0
Mexico,abril,2021,10836,1143,0
Mexico,abril,2021,32412,2274,0
Mexico,abril,2021,128041,10005,0
Mexico,abril,2021,37870,4097,0
Mexico,abril,2021,36796,5870,0
Mexico,abril,2021,82825,11388,0
Mexico,abril,2021,234620,31726,0
Mexico,abril,2021,45444,5129,0
Mexico,abril,2021,30387,2800,0
Mexico,abril,2021,11350,1746,0
Mexico,abril,2021,120224,9048,0
Mexico,abril,2021,43738,3250,0
Mexico,abril,2021,79238,10338,0
Mexico,abril,2021,64936,3897,0
Mexico,abril,2021,21406,2508,0
Mexico,abril,2021,60446,5008,0
Mexico,abril,2021,36310,5744,0
Mexico,abril,2021,70711,6299,0
Mexico,abril,2021,61395,3934,0
Mexico,abril,2021,54669,4658,0
Mexico,abril,2021,18663,2301,0
Mexico,abril,2021,0,0,1788209
Mexico,abril,2021,58091,8900,0
Mexico,abril,2021,35327,3386,0
Mexico,abril,2021,29038,2666,0
Mexico,mayo,2021,24973,2162,0
Mexico,mayo,2021,46518,7810,0
Mexico,mayo,2021,28585,1274,0
Mexico,mayo,2021,9033,1130,0
Mexico,mayo,2021,10511,1490,0
Mexico,mayo,2021,46662,5609,0
Mexico,mayo,2021,613058,30741,0
Mexico,mayo,2021,66755,5880,0
Mexico,mayo,2021,10840,1144,0
Mexico,mayo,2021,32419,2275,0
Mexico,mayo,2021,128076,10036,0
Mexico,mayo,2021,37884,4103,0
Mexico,mayo,2021,36825,5877,0
Mexico,mayo,2021,82880,11395,0
Mexico,mayo,2021,234754,31766,0
Mexico,mayo,2021,45456,5135,0
Mexico,mayo,2021,30406,2856,0
Mexico,mayo,2021,11352,1747,0
Mexico,mayo,2021,120242,9048,0
Mexico,mayo,2021,43861,3253,0
Mexico,mayo,2021,79305,10342,0
Mexico,mayo,2021,65003,3904,0
Mexico,mayo,2021,21424,2508,0
Mexico,mayo,2021,60458,5010,0
Mexico,mayo,2021,36329,5744,0
Mexico,mayo,2021,70761,6301,0
Mexico,mayo,2021,61436,3935,0
Mexico,mayo,2021,54693,4660,0
Mexico,mayo,2021,18676,2302,0
Mexico,mayo,2021,0,0,1791894
Mexico,mayo,2021,58110,8901,0
Mexico,mayo,2021,35358,3390,0
Mexico,mayo,2021,29062,2671,0
Mexico,junio,2021,25027,2177,0
Mexico,junio,2021,46651,7819,0
Mexico,junio,2021,28684,1281,0
Mexico,junio,2021,9049,1130,0
Mexico,junio,2021,10527,1495,0
Mexico,junio,2021,46820,5638,0
Mexico,junio,2021,614446,30821,0
Mexico,junio,2021,66827,5884,0
Mexico,junio,2021,10869,1146,0
Mexico,junio,2021,32496,2289,0
Mexico,junio,2021,128241,10067,0
Mexico,junio,2021,37956,4121,0
Mexico,junio,2021,36900,5904,0
Mexico,junio,2021,83021,11416,0
Mexico,junio,2021,235312,31874,0
Mexico,junio,2021,45550,5142,0
Mexico,junio,2021,30406,2856,0
Mexico,junio,2021,11381,1751,0
Mexico,junio,2021,120335,9060,0
Mexico,junio,2021,44063,3261,0
Mexico,junio,2021,79496,10402,0
Mexico,junio,2021,65187,3918,0
Mexico,junio,2021,21489,2513,0
Mexico,junio,2021,60581,5025,0
Mexico,junio,2021,36431,5771,0
Mexico,junio,2021,70906,6303,0
Mexico,junio,2021,61597,3947,0
Mexico,junio,2021,54777,4667,0
Mexico,junio,2021,18763,2303,0
Mexico,junio,2021,0,0,1795213
Mexico,junio,2021,58175,8925,0
Mexico,junio,2021,35456,3406,0
Mexico,junio,2021,29090,2673,0
Mexico,julio,2021,25092,2185,0
Mexico,julio,2021,46708,7834,0
Mexico,julio,2021,28797,1287,0
Mexico,julio,2021,9058,1132,0
Mexico,julio,2021,10542,1496,0
Mexico,julio,2021,47096,5662,0
Mexico,julio,2021,615993,30884,0
Mexico,julio,2021,66894,5888,0
Mexico,julio,2021,10886,1147,0
Mexico,julio,2021,32537,2295,0
Mexico,julio,2021,128446,10124,0
Mexico,julio,2021,38089,4133,0
Mexico,julio,2021,37010,5915,0
Mexico,julio,2021,83198,11447,0
Mexico,julio,2021,235917,31964,0
Mexico,julio,2021,45670,5157,0
Mexico,julio,2021,30549,2881,0
Mexico,julio,2021,11403,1753,0
Mexico,julio,2021,120475,9069,0
Mexico,julio,2021,44160,3269,0
Mexico,julio,2021,79735,10498,0
Mexico,julio,2021,65471,3928,0
Mexico,julio,2021,21545,2517,0
Mexico,julio,2021,60685,5033,0
Mexico,julio,2021,36539,5805,0
Mexico,julio,2021,71002,6313,0
Mexico,julio,2021,61722,3952,0
Mexico,julio,2021,54939,4680,0
Mexico,julio,2021,18808,2307,0
Mexico,julio,2021,0,0,1798657
Mexico,julio,2021,58225,8946,0
Mexico,julio,2021,35560,3415,0
Mexico,julio,2021,29128,2682,0
Mexico,agosto,2021,25165,2193,0
Mexico,agosto,2021,46754,7846,0
Mexico,agosto,2021,28890,1287,0
Mexico,agosto,2021,9072,1133,0
Mexico,agosto,2021,10560,1497,0
Mexico,agosto,2021,47427,5679,0
Mexico,agosto,2021,617436,30958,0
Mexico,agosto,2021,66929,5908,0
Mexico,agosto,2021,10902,1153,0
Mexico,agosto,2021,32648,2305,0
Mexico,agosto,2021,128647,10160,0
Mexico,agosto,2021,38154,4138,0
Mexico,agosto,2021,37082,5929,0
Mexico,agosto,2021,83351,11477,0
Mexico,agosto,2021,236428,32030,0
Mexico,agosto,2021,45760,5174,0
Mexico,agosto,2021,30720,2906,0
Mexico,agosto,2021,11429,1755,0
Mexico,agosto,2021,120565,9085,0
Mexico,agosto,2021,44332,3278,0
Mexico,agosto,2021,79955,10579,0
Mexico,agosto,2021,65728,3936,0
Mexico,agosto,2021,21601,2517,0
Mexico,agosto,2021,60819,5042,0
Mexico,agosto,2021,36652,5817,0
Mexico,agosto,2021,71140,6326,0
Mexico,agosto,2021,61850,3960,0
Mexico,agosto,2021,55007,4687,0
Mexico,agosto,2021,18860,2310,0
Mexico,agosto,2021,0,0,1802033
Mexico,agosto,2021,58325,8963,0
Mexico,agosto,2021,35661,3431,0
Mexico,agosto,2021,29170,2687,0
Mexico,septiembre,2021,25216,2198,0
Mexico,septiembre,2021,46806,7857,0
Mexico,septiembre,2021,28962,1290,0
Mexico,septiembre,2021,9084,1136,0
Mexico,septiembre,2021,10576,1498,0
Mexico,septiembre,2021,47910,5950,0
Mexico,septiembre,2021,618837,31025,0
Mexico,septiembre,2021,66971,5921,0
Mexico,septiembre,2021,10926,1156,0
Mexico,septiembre,2021,32693,2309,0
Mexico,septiembre,2021,128801,10164,0
Mexico,septiembre,2021,38259,4157,0
Mexico,septiembre,2021,37164,5939,0
Mexico,septiembre,2021,83481,11509,0
Mexico,septiembre,2021,236913,32108,0
Mexico,septiembre,2021,45836,5182,0
Mexico,septiembre,2021,30833,2918,0
Mexico,septiembre,2021,11447,1755,0
Mexico,septiembre,2021,120717,9110,0
Mexico,septiembre,2021,44518,3322,0
Mexico,septiembre,2021,80140,10690,0
Mexico,septiembre,2021,65990,3947,0
Mexico,septiembre,2021,21652,2522,0
Mexico,septiembre,2021,60975,5046,0
Mexico,septiembre,2021,36728,5823,0
Mexico,septiembre,2021,71262,6345,0
Mexico,septiembre,2021,61976,3964,0
Mexico,septiembre,2021,55101,4705,0
Mexico,septiembre,2021,18901,2326,0
Mexico,septiembre,2021,0,0,1804914
Mexico,septiembre,2021,58431,9006,0
Mexico,septiembre,2021,35737,3450,0
Mexico,septiembre,2021,29221,2692,0
Mexico,octubre,2021,25338,2273,0
Mexico,octubre,2021,46945,7967,0
Mexico,octubre,2021,29054,1295,0
Mexico,octubre,2021,9099,1142,0
Mexico,octubre,2021,10620,1524,0
Mexico,octubre,2021,48552,6343,0
Mexico,octubre,2021,620617,31509,0
Mexico,octubre,2021,67217,6124,0
Mexico,octubre,2021,10948,1156,0
Mexico,octubre,2021,32759,2316,0
Mexico,octubre,2021,128963,10189,0
Mexico,octubre,2021,38343,4168,0
Mexico,octubre,2021,37236,5945,0
Mexico,octubre,2021,83631,11564,0
Mexico,octubre,2021,237788,32607,0
Mexico,octubre,2021,45915,5199,0
Mexico,octubre,2021,30975,2941,0
Mexico,octubre,2021,11467,1757,0
Mexico,octubre,2021,120800,9124,0
Mexico,octubre,2021,44621,3325,0
Mexico,octubre,2021,80390,10740,0
Mexico,octubre,2021,66214,3987,0
Mexico,octubre,2021,21755,2525,0
Mexico,octubre,2021,61112,5059,0
Mexico,octubre,2021,36807,5844,0
Mexico,octubre,2021,71397,6373,0
Mexico,octubre,2021,62108,3968,0
Mexico,octubre,2021,55216,4720,0
Mexico,octubre,2021,18932,2330,0
Mexico,octubre,2021,0,0,1807676
Mexico,octubre,2021,58513,9030,0
Mexico,octubre,2021,35813,3469,0
Mexico,octubre,2021,29275,2699,0
Mexico,noviembre,2021,25341,2273,0
Mexico,noviembre,2021,46969,7971,0
Mexico,noviembre,2021,29081,1295,0
Mexico,noviembre,2021,9111,1144,0
Mexico,noviembre,2021,10635,1524,0
Mexico,noviembre,2021,48596,6344,0
Mexico,noviembre,2021,621287,31535,0
Mexico,noviembre,2021,67231,6122,0
Mexico,noviembre,2021,10954,1156,0
Mexico,noviembre,2021,32765,2316,0
Mexico,noviembre,2021,129001,10189,0
Mexico,noviembre,2021,38373,4169,0
Mexico,noviembre,2021,37259,5948,0
Mexico,noviembre,2021,83685,11572,0
Mexico,noviembre,2021,237961,32629,0
Mexico,noviembre,2021,45936,5213,0
Mexico,noviembre,2021,30996,2941,0
Mexico,noviembre,2021,11483,1758,0
Mexico,noviembre,2021,120840,9124,0
Mexico,noviembre,2021,44639,3327,0
Mexico,noviembre,2021,80504,10744,0
Mexico,noviembre,2021,66253,3988,0
Mexico,noviembre,2021,21783,2530,0
Mexico,noviembre,2021,61150,5062,0
Mexico,noviembre,2021,36821,5860,0
Mexico,noviembre,2021,71456,6376,0
Mexico,noviembre,2021,62195,3970,0
Mexico,noviembre,2021,55239,4720,0
Mexico,noviembre,2021,18954,2332,0
Mexico,noviembre,2021,0,0,1809921
Mexico,noviembre,2021,58559,9034,0
Mexico,noviembre,2021,35856,3473,0
Mexico,noviembre,2021,29300,2699,0
Mexico,diciembre,2021,25353,2273,0
Mexico,diciembre,2021,46972,7975,0
Mexico,diciembre,2021,29120,1295,0
Mexico,diciembre,2021,9121,1146,0
Mexico,diciembre,2021,10637,1526,0
Mexico,diciembre,2021,48656,6351,0
Mexico,diciembre,2021,621687,31585,0
Mexico,diciembre,2021,67243,6124,0
Mexico,diciembre,2021,10962,1157,0
Mexico,diciembre,2021,32780,2316,0
Mexico,diciembre,2021,129023,10202,0
Mexico,diciembre,2021,38419,4174,0
Mexico,diciembre,2021,37277,5952,0
Mexico,diciembre,2021,83734,11575,0
Mexico,diciembre,2021,238299,32827,0
Mexico,diciembre,2021,45964,5223,0
Mexico,diciembre,2021,31009,2945,0
Mexico,diciembre,2021,11485,1761,0
Mexico,diciembre,2021,120865,9126,0
Mexico,diciembre,2021,44693,3328,0
Mexico,diciembre,2021,80608,10763,0
Mexico,diciembre,2021,66308,3994,0
Mexico,diciembre,2021,21800,2530,0
Mexico,diciembre,2021,61157,5065,0
Mexico,diciembre,2021,36838,5862,0
Mexico,diciembre,2021,71492,6379,0
Mexico,diciembre,2021,62282,3973,0
Mexico,diciembre,2021,55273,4723,0
Mexico,diciembre,2021,18970,2335,0
Mexico,diciembre,2021,0,0,1812694
Mexico,diciembre,2021,58595,9037,0
Mexico,diciembre,2021,35890,3478,0
Mexico,diciembre,2021,29328,2702,0
Mexico,abril,2021,25414,2279,0
Mexico,abril,2021,47020,7983,0
Mexico,abril,2021,29207,1297,0
Mexico,abril,2021,9136,1147,0
Mexico,abril,2021,10657,1526,0
Mexico,abril,2021,48897,6375,0
Mexico,abril,2021,623164,31684,0
Mexico,abril,2021,67307,6125,0
Mexico,abril,2021,10983,1160,0
Mexico,abril,2021,32838,2330,0
Mexico,abril,2021,129138,10215,0
Mexico,abril,2021,38480,4180,0
Mexico,abril,2021,37346,5957,0
Mexico,abril,2021,83858,11596,0
Mexico,abril,2021,238792,32942,0
Mexico,abril,2021,46047,5243,0
Mexico,abril,2021,31009,2945,0
Mexico,abril,2021,11506,1763,0
Mexico,abril,2021,120987,9144,0
Mexico,abril,2021,44868,3336,0
Mexico,abril,2021,80775,10861,0
Mexico,abril,2021,66430,4003,0
Mexico,abril,2021,21871,2532,0
Mexico,abril,2021,61238,5072,0
Mexico,abril,2021,36955,5882,0
Mexico,abril,2021,71631,6390,0
Mexico,abril,2021,62396,3978,0
Mexico,abril,2021,55412,4729,0
Mexico,abril,2021,18993,2344,0
Mexico,abril,2021,0,0,1815237
Mexico,abril,2021,58668,9066,0
Mexico,abril,2021,35946,3493,0
Mexico,abril,2021,29383,2705,0
Mexico,abril,2021,25479,2289,0
Mexico,abril,2021,47058,7984,0
Mexico,abril,2021,29299,1300,0
Mexico,abril,2021,9146,1152,0
Mexico,abril,2021,10673,1526,0
Mexico,abril,2021,49168,6399,0
Mexico,abril,2021,624799,31771,0
Mexico,abril,2021,67385,6128,0
Mexico,abril,2021,11007,1162,0
Mexico,abril,2021,32882,2330,0
Mexico,abril,2021,129323,10248,0
Mexico,abril,2021,38581,4198,0
Mexico,abril,2021,37437,5966,0
Mexico,abril,2021,83987,11622,0
Mexico,abril,2021,239331,33005,0
Mexico,abril,2021,46150,5255,0
Mexico,abril,2021,30938,2974,0
Mexico,abril,2021,11529,1765,0
Mexico,abril,2021,121110,9148,0
Mexico,abril,2021,44983,3342,0
Mexico,abril,2021,80979,10942,0
Mexico,abril,2021,66659,4010,0
Mexico,abril,2021,21931,2536,0
Mexico,abril,2021,61320,5076,0
Mexico,abril,2021,37030,5898,0
Mexico,abril,2021,71805,6408,0
Mexico,abril,2021,62529,3982,0
Mexico,abril,2021,55495,4736,0
Mexico,abril,2021,19027,2349,0
Mexico,abril,2021,0,0,1817866
Mexico,abril,2021,58749,9095,0
Mexico,abril,2021,36027,3506,0
Mexico,abril,2021,29430,2710,0
Mexico,abril,2021,25532,2299,0
Mexico,abril,2021,47096,7989,0
Mexico,abril,2021,29385,1302,0
Mexico,abril,2021,9161,1155,0
Mexico,abril,2021,10689,1527,0
Mexico,abril,2021,49378,6401,0
Mexico,abril,2021,626047,31813,0
Mexico,abril,2021,67431,6138,0
Mexico,abril,2021,11027,1162,0
Mexico,abril,2021,32949,2333,0
Mexico,abril,2021,129437,10300,0
Mexico,abril,2021,38691,4211,0
Mexico,abril,2021,37511,5974,0
Mexico,abril,2021,84093,11642,0
Mexico,abril,2021,239725,33066,0
Mexico,abril,2021,46212,5264,0
Mexico,abril,2021,31016,2987,0
Mexico,abril,2021,11551,1767,0
Mexico,abril,2021,121235,9153,0
Mexico,abril,2021,45086,3356,0
Mexico,abril,2021,81238,10978,0
Mexico,abril,2021,66848,4019,0
Mexico,abril,2021,22021,2542,0
Mexico,abril,2021,61411,5083,0
Mexico,abril,2021,37102,5914,0
Mexico,abril,2021,71935,6422,0
Mexico,abril,2021,62658,3989,0
Mexico,abril,2021,55549,4740,0
Mexico,abril,2021,19060,2351,0
Mexico,abril,2021,0,0,1820959
Mexico,abril,2021,58788,9114,0
Mexico,abril,2021,36119,3510,0
Mexico,abril,2021,29454,2712,0
Mexico,abril,2021,25605,2309,0
Mexico,abril,2021,47153,7999,0
Mexico,abril,2021,29487,1307,0
Mexico,abril,2021,9173,1155,0
Mexico,abril,2021,10713,1528,0
Mexico,abril,2021,49602,6439,0
Mexico,abril,2021,627326,31882,0
Mexico,abril,2021,67481,6148,0
Mexico,abril,2021,11046,1163,0
Mexico,abril,2021,32999,2337,0
Mexico,abril,2021,129562,10347,0
Mexico,abril,2021,38776,4221,0
Mexico,abril,2021,37585,5982,0
Mexico,abril,2021,84179,11668,0
Mexico,abril,2021,240198,33136,0
Mexico,abril,2021,46316,5273,0
Mexico,abril,2021,31264,2997,0
Mexico,abril,2021,11568,1767,0
Mexico,abril,2021,121343,9161,0
Mexico,abril,2021,45083,3366,0
Mexico,abril,2021,81425,11017,0
Mexico,abril,2021,67117,4028,0
Mexico,abril,2021,22093,2553,0
Mexico,abril,2021,61484,5096,0
Mexico,abril,2021,37156,5923,0
Mexico,abril,2021,72073,6433,0
Mexico,abril,2021,62821,3993,0
Mexico,abril,2021,55630,4742,0
Mexico,abril,2021,19108,2356,0
Mexico,abril,2021,0,0,1823732
Mexico,abril,2021,58883,9133,0
Mexico,abril,2021,36199,3521,0
Mexico,abril,2021,29491,2713,0
Mexico,abril,2021,25660,2311,0
Mexico,abril,2021,47204,8009,0
Mexico,abril,2021,29536,1308,0
Mexico,abril,2021,9184,1157,0
Mexico,abril,2021,10725,1529,0
Mexico,abril,2021,49892,6488,0
Mexico,abril,2021,628622,31942,0
Mexico,abril,2021,67540,6151,0
Mexico,abril,2021,11065,1163,0
Mexico,abril,2021,33051,2337,0
Mexico,abril,2021,129685,10365,0
Mexico,abril,2021,38873,4232,0
Mexico,abril,2021,37661,6008,0
Mexico,abril,2021,84289,11678,0
Mexico,abril,2021,240693,33325,0
Mexico,abril,2021,46393,5291,0
Mexico,abril,2021,31332,3001,0
Mexico,abril,2021,11587,1768,0
Mexico,abril,2021,121421,9169,0
Mexico,abril,2021,45138,3376,0
Mexico,abril,2021,81603,11040,0
Mexico,abril,2021,67302,4036,0
Mexico,abril,2021,22182,2560,0
Mexico,abril,2021,61539,5102,0
Mexico,abril,2021,37215,5930,0
Mexico,abril,2021,72184,6440,0
Mexico,abril,2021,62932,3996,0
Mexico,abril,2021,55708,4744,0
Mexico,abril,2021,19126,2356,0
Mexico,abril,2021,0,0,1826646
Mexico,abril,2021,58936,9175,0
Mexico,abril,2021,36277,3527,0
Mexico,abril,2021,29541,2714,0
Mexico,abril,2021,25666,2315,0
Mexico,abril,2021,47208,8011,0
Mexico,abril,2021,29560,1308,0
Mexico,abril,2021,9193,1159,0
Mexico,abril,2021,10728,1529,0
Mexico,abril,2021,49916,6488,0
Mexico,abril,2021,629218,31970,0
Mexico,abril,2021,67553,6152,0
Mexico,abril,2021,11072,1163,0
Mexico,abril,2021,33060,2337,0
Mexico,abril,2021,129711,10373,0
Mexico,abril,2021,38888,4234,0
Mexico,abril,2021,37684,6014,0
Mexico,abril,2021,84309,11684,0
Mexico,abril,2021,240823,33346,0
Mexico,abril,2021,46423,5293,0
Mexico,abril,2021,31374,3001,0
Mexico,abril,2021,11590,1769,0
Mexico,abril,2021,121473,9170,0
Mexico,abril,2021,45149,3380,0
Mexico,abril,2021,81670,11049,0
Mexico,abril,2021,67329,4042,0
Mexico,abril,2021,22213,2560,0
Mexico,abril,2021,61583,5104,0
Mexico,abril,2021,37237,5931,0
Mexico,abril,2021,72223,6440,0
Mexico,abril,2021,63035,3997,0
Mexico,abril,2021,55745,4745,0
Mexico,abril,2021,19133,2357,0
Mexico,abril,2021,0,0,1829480
Mexico,abril,2021,58967,9176,0
Mexico,abril,2021,36314,3528,0
Mexico,abril,2021,29555,2714,0
Mexico,abril,2021,25669,2317,0
Mexico,abril,2021,47216,8012,0
Mexico,abril,2021,29601,1308,0
Mexico,abril,2021,9199,1161,0
Mexico,abril,2021,10732,1529,0
Mexico,abril,2021,49983,6492,0
Mexico,abril,2021,629527,32003,0
Mexico,abril,2021,67568,6153,0
Mexico,abril,2021,11080,1165,0
Mexico,abril,2021,33062,2337,0
Mexico,abril,2021,129744,10375,0
Mexico,abril,2021,38921,4239,0
Mexico,abril,2021,37706,6021,0
Mexico,abril,2021,84344,11685,0
Mexico,abril,2021,240919,33373,0
Mexico,abril,2021,46443,5298,0
Mexico,abril,2021,31396,3007,0
Mexico,abril,2021,11601,1769,0
Mexico,abril,2021,121501,9171,0
Mexico,abril,2021,45207,3384,0
Mexico,abril,2021,81763,11052,0
Mexico,abril,2021,67385,4042,0
Mexico,abril,2021,22244,2561,0
Mexico,abril,2021,61609,5107,0
Mexico,abril,2021,37251,5932,0
Mexico,abril,2021,72275,6441,0
Mexico,abril,2021,63124,4000,0
Mexico,abril,2021,55775,4748,0
Mexico,abril,2021,19144,2358,0
Mexico,abril,2021,0,0,1833132
Mexico,abril,2021,59003,9176,0
Mexico,abril,2021,36336,3533,0
Mexico,abril,2021,29582,2717,0
Mexico,abril,2021,25701,2333,0
Mexico,abril,2021,47268,8019,0
Mexico,abril,2021,29674,1316,0
Mexico,abril,2021,9208,1169,0
Mexico,abril,2021,10754,1530,0
Mexico,abril,2021,50276,6531,0
Mexico,abril,2021,630819,32091,0
Mexico,abril,2021,67625,6154,0
Mexico,abril,2021,11099,1168,0
Mexico,abril,2021,33125,2348,0
Mexico,abril,2021,129838,10402,0
Mexico,abril,2021,38998,4250,0
Mexico,abril,2021,37772,6035,0
Mexico,abril,2021,84489,11724,0
Mexico,abril,2021,241356,33473,0
Mexico,abril,2021,46498,5326,0
Mexico,abril,2021,31449,3015,0
Mexico,abril,2021,11622,1771,0
Mexico,abril,2021,121571,9184,0
Mexico,abril,2021,45327,3390,0
Mexico,abril,2021,81970,11088,0
Mexico,abril,2021,67552,4068,0
Mexico,abril,2021,22355,2567,0
Mexico,abril,2021,61738,5111,0
Mexico,abril,2021,37317,5947,0
Mexico,abril,2021,72408,6447,0
Mexico,abril,2021,63255,4004,0
Mexico,abril,2021,55863,4764,0
Mexico,abril,2021,19166,2362,0
Mexico,abril,2021,0,0,1836377
Mexico,abril,2021,59064,9203,0
Mexico,abril,2021,36401,3540,0
Mexico,abril,2021,29614,2718,0
Mexico,abril,2021,25747,2338,0
Mexico,abril,2021,47318,8027,0
Mexico,abril,2021,29751,1333,0
Mexico,abril,2021,9227,1175,0
Mexico,abril,2021,10766,1530,0
Mexico,abril,2021,50521,6551,0
Mexico,abril,2021,632255,32136,0
Mexico,abril,2021,67668,6156,0
Mexico,abril,2021,11111,1170,0
Mexico,abril,2021,33162,2357,0
Mexico,abril,2021,129949,10424,0
Mexico,abril,2021,39088,4261,0
Mexico,abril,2021,37835,6043,0
Mexico,abril,2021,84618,11738,0
Mexico,abril,2021,241813,33527,0
Mexico,abril,2021,46687,5466,0
Mexico,abril,2021,31608,3020,0
Mexico,abril,2021,11646,1774,0
Mexico,abril,2021,121687,9194,0
Mexico,abril,2021,45427,3402,0
Mexico,abril,2021,82138,11116,0
Mexico,abril,2021,67635,4077,0
Mexico,abril,2021,22442,2576,0
Mexico,abril,2021,61897,5119,0
Mexico,abril,2021,37371,5952,0
Mexico,abril,2021,72552,6453,0
Mexico,abril,2021,63393,4007,0
Mexico,abril,2021,55959,4777,0
Mexico,abril,2021,19227,2363,0
Mexico,abril,2021,0,0,1839381
Mexico,abril,2021,59138,9251,0
Mexico,abril,2021,36494,3555,0
Mexico,abril,2021,29681,2729,0
Mexico,abril,2021,25781,2344,0
Mexico,abril,2021,47367,8031,0
Mexico,abril,2021,29831,1333,0
Mexico,abril,2021,9241,1180,0
Mexico,abril,2021,10774,1532,0
Mexico,abril,2021,50732,6571,0
Mexico,abril,2021,633423,32183,0
Mexico,abril,2021,67708,6162,0
Mexico,abril,2021,11130,1170,0
Mexico,abril,2021,33212,2359,0
Mexico,abril,2021,130050,10459,0
Mexico,abril,2021,39151,4278,0
Mexico,abril,2021,37885,6048,0
Mexico,abril,2021,84724,11754,0
Mexico,abril,2021,242180,33590,0
Mexico,abril,2021,46776,5489,0
Mexico,abril,2021,31678,3025,0
Mexico,abril,2021,11651,1774,0
Mexico,abril,2021,121896,9248,0
Mexico,abril,2021,45533,3418,0
Mexico,abril,2021,82306,11153,0
Mexico,abril,2021,67558,4093,0
Mexico,abril,2021,22525,2582,0
Mexico,abril,2021,61963,5137,0
Mexico,abril,2021,37430,5956,0
Mexico,abril,2021,72645,6467,0
Mexico,abril,2021,63522,4013,0
Mexico,abril,2021,56042,4797,0
Mexico,abril,2021,19258,2373,0
Mexico,abril,2021,0,0,1841964
Mexico,abril,2021,59245,9285,0
Mexico,abril,2021,36586,3560,0
Mexico,abril,2021,29716,2731,0
Mexico,abril,2021,25813,2350,0
Mexico,abril,2021,47421,8032,0
Mexico,abril,2021,29882,1337,0
Mexico,abril,2021,9263,1181,0
Mexico,abril,2021,10797,1532,0
Mexico,abril,2021,51011,6582,0
Mexico,abril,2021,634752,32241,0
Mexico,abril,2021,67755,6164,0
Mexico,abril,2021,11142,1171,0
Mexico,abril,2021,33259,2361,0
Mexico,abril,2021,130140,10471,0
Mexico,abril,2021,39244,4293,0
Mexico,abril,2021,37949,6050,0
Mexico,abril,2021,84833,11777,0
Mexico,abril,2021,242530,33643,0
Mexico,abril,2021,46837,5510,0
Mexico,abril,2021,31795,3034,0
Mexico,abril,2021,11670,1777,0
Mexico,abril,2021,121975,9272,0
Mexico,abril,2021,45580,3427,0
Mexico,abril,2021,82479,11178,0
Mexico,abril,2021,67583,4102,0
Mexico,abril,2021,22616,2591,0
Mexico,abril,2021,62043,5142,0
Mexico,abril,2021,37474,5959,0
Mexico,abril,2021,72772,6472,0
Mexico,abril,2021,63683,4014,0
Mexico,abril,2021,56127,4810,0
Mexico,abril,2021,19294,2375,0
Mexico,abril,2021,0,0,1845008
Mexico,abril,2021,59298,9346,0
Mexico,abril,2021,36665,3575,0
Mexico,abril,2021,29748,2735,0
Mexico,abril,2021,25853,2353,0
Mexico,abril,2021,47469,8035,0
Mexico,abril,2021,29947,1337,0
Mexico,abril,2021,9283,1181,0
Mexico,abril,2021,10824,1533,0
Mexico,abril,2021,51312,6596,0
Mexico,abril,2021,635689,32290,0
Mexico,abril,2021,67794,6165,0
Mexico,abril,2021,11162,1171,0
Mexico,abril,2021,33302,2363,0
Mexico,abril,2021,130230,10508,0
Mexico,abril,2021,39305,4293,0
Mexico,abril,2021,38012,6061,0
Mexico,abril,2021,84937,11796,0
Mexico,abril,2021,242784,33695,0
Mexico,abril,2021,46901,5518,0
Mexico,abril,2021,31874,3038,0
Mexico,abril,2021,11693,1779,0
Mexico,abril,2021,122057,9310,0
Mexico,abril,2021,45625,3439,0
Mexico,abril,2021,82639,11205,0
Mexico,abril,2021,67503,4114,0
Mexico,abril,2021,22717,2596,0
Mexico,abril,2021,62119,5148,0
Mexico,abril,2021,37510,5965,0
Mexico,abril,2021,72921,6480,0
Mexico,abril,2021,63844,4017,0
Mexico,abril,2021,56197,4815,0
Mexico,abril,2021,19321,2377,0
Mexico,abril,2021,0,0,1848177
Mexico,abril,2021,59373,9360,0
Mexico,abril,2021,36754,3579,0
Mexico,abril,2021,29787,2736,0
Mexico,abril,2021,25856,2354,0
Mexico,abril,2021,47478,8038,0
Mexico,abril,2021,29984,1337,0
Mexico,abril,2021,9364,1181,0
Mexico,abril,2021,10833,1534,0
Mexico,abril,2021,51353,6598,0
Mexico,abril,2021,636109,32313,0
Mexico,abril,2021,67791,6169,0
Mexico,abril,2021,11168,1172,0
Mexico,abril,2021,33317,2364,0
Mexico,abril,2021,130265,10511,0
Mexico,abril,2021,39343,4294,0
Mexico,abril,2021,38046,6062,0
Mexico,abril,2021,84982,11801,0
Mexico,abril,2021,242895,33706,0
Mexico,abril,2021,46922,5530,0
Mexico,abril,2021,31890,3038,0
Mexico,abril,2021,11701,1779,0
Mexico,abril,2021,122093,9310,0
Mexico,abril,2021,45638,3441,0
Mexico,abril,2021,82762,11209,0
Mexico,abril,2021,67483,4117,0
